domain,agency,status,redirect,valid,sitemap,allowed
trainex.org,"Environmental Protection Agency (EPA)",500,"null",false,"null",false
csosadev.net,"Court Services and Offender Supervision Agency",500,"null",false,"null",false
dcsafesurrender.net,"Court Services and Offender Supervision Agency",404,"http://dcsafesurrender.net/robots.txt",false,"null",false
dcsafesurrender.com,"Court Services and Offender Supervision Agency",404,"http://dcsafesurrender.com/robots.txt",false,"null",false
dcsafesurrender.org,"Court Services and Offender Supervision Agency",404,"http://dcsafesurrender.org/robots.txt",false,"null",false
americanmadechallenges.org,"Department of Energy",404,"https://americanmadechallenges.org/robots.txt",false,"null",false
cultureready.org,"Department of Defense",426,"https://cultureready.org/robots.txt",false,"null",false
actagainstaids.org,"Department of Health and Human Services",500,"null",false,"null",false
ahrqdev.org,"Department of Health and Human Services",500,"null",false,"null",false
ahrqadmin.org,"Department of Health and Human Services",500,"null",false,"null",false
ahrqstg.org,"Department of Health and Human Services",500,"null",false,"null",false
cahpsusernetwork.net,"Department of Health and Human Services",404,"https://cahpsusernetwork.net/robots.txt",false,"null",false
brainattackcoalition.org,"Department of Health and Human Services",200,"https://www.ninds.nih.gov/health-information/patient-caregiver-education/brain-attack-coalition",false,"null",false
cfsrportal.org,"Department of Health and Human Services",500,"null",false,"null",false
ccwdata.org,"Department of Health and Human Services",200,"https://www2.ccwdata.org/my.logout.php3?errorcode=19",false,"null",false
chainonline.org,"Department of Health and Human Services",403,"https://racebiomed.org/",false,"null",false
usmcu.edu,"Marine Corps University",500,"null",false,"null",false
charmm.org,"Department of Health and Human Services",200,"https://academiccharmm.org/",false,"null",false
charmmtutorial.org,"Department of Health and Human Services",404,"http://charmmtutorial.org/robots.txt",false,"null",false
citdbase.org,"Department of Health and Human Services",200,"https://www.citdbase.org/robots.txt",false,"null",false
coronaviruspreventionnetwork.org,"Department of Health and Human Services",200,"http://coronaviruspreventionnetwork.org/robots.txt",false,"null",false
csscoperations.com,"Department of Health and Human Services",200,"https://csscoperations.com/robots.txt",true,"null",true
usna.edu,"United States Naval Academy",500,"null",false,"null",false
directihs.net,"Department of Health and Human Services",500,"null",false,"null",false
docline.org,"Department of Health and Human Services",500,"null",false,"null",false
every-try-counts.org,"Department of Health and Human Services",500,"null",false,"null",false
everytry.org,"Department of Health and Human Services",500,"null",false,"null",false
everytrycounts.org,"Department of Health and Human Services",500,"null",false,"null",false
fatherhoodgov.info,"Department of Health and Human Services",200,"http://fatherhoodgov.info/robots.txt",false,"null",false
detroitself.org,"Department of Health and Human Services",200,"https://detroitself.org/",false,"null",false
genbank.com,"Department of Health and Human Services",500,"null",false,"null",false
genbank.net,"Department of Health and Human Services",500,"null",false,"null",false
gem-measures.org,"Department of Health and Human Services",200,"https://cancercontrol.cancer.gov/brp/research/group-evaluated-measures",false,"null",false
genbank.org,"Department of Health and Human Services",500,"null",false,"null",false
genbank.xyz,"Department of Health and Human Services",500,"null",false,"null",false
gratefulmed.com,"Department of Health and Human Services",500,"null",false,"null",false
gratefulmed.info,"Department of Health and Human Services",500,"null",false,"null",false
gratefulmed.net,"Department of Health and Human Services",500,"null",false,"null",false
gratefulmed.org,"Department of Health and Human Services",500,"null",false,"null",false
hapmap.org,"Department of Health and Human Services",500,"null",false,"null",false
hcgov.us,"Department of Health and Human Services",200,"http://hcgov.us/robots.txt",false,"null",false
hearttruth.com,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
hearttruth.net,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
hfpp-ttp.org,"Department of Health and Human Services",500,"null",false,"null",false
hearttruth.org,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
howrightnow.com,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",false,"null",false
howrightnow.online,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",false,"null",false
howrightnow.org,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",false,"null",false
igm.org,"Department of Health and Human Services",500,"null",false,"null",false
informationrx.info,"Department of Health and Human Services",500,"null",false,"null",false
informationrx.net,"Department of Health and Human Services",500,"null",false,"null",false
loansomedoc.net,"Department of Health and Human Services",500,"null",false,"null",false
loansomedoc.org,"Department of Health and Human Services",500,"null",false,"null",false
medicalbillrights.com,"Department of Health and Human Services",200,"http://medicalbillrights.com/robots.txt",false,"null",false
medicalbillrights.net,"Department of Health and Human Services",200,"http://medicalbillrights.net/robots.txt",false,"null",false
medicalbillrights.org,"Department of Health and Human Services",200,"http://medicalbillrights.org/robots.txt",false,"null",false
medlars.com,"Department of Health and Human Services",500,"null",false,"null",false
medlars.info,"Department of Health and Human Services",500,"null",false,"null",false
cdcpartners.org,"Department of Health and Human Services",500,"null",false,"null",false
gem-beta.org,"Department of Health and Human Services",500,"null",false,"null",false
ctsu.org,"Department of Health and Human Services",404,"https://www.ctsu.org/robots.txt",false,"null",false
medlars.org,"Department of Health and Human Services",500,"null",false,"null",false
medlars.us,"Department of Health and Human Services",500,"null",false,"null",false
medlineplus.com,"Department of Health and Human Services",500,"null",false,"null",false
medlineplus.net,"Department of Health and Human Services",500,"null",false,"null",false
medlineplus.org,"Department of Health and Human Services",500,"null",false,"null",false
medlars.net,"Department of Health and Human Services",500,"null",false,"null",false
medlneplus.com,"Department of Health and Human Services",500,"null",false,"null",false
mepstech.com,"Department of Health and Human Services",200,"http://mepstech.com/robots.txt",false,"null",false
mesh.org,"Department of Health and Human Services",500,"null",false,"null",false
mepsdocs.org,"Department of Health and Human Services",404,"https://mepsdocs.org/robots.txt",false,"null",false
namrs.net,"Department of Health and Human Services",404,"https://namrs.net/robots.txt",false,"null",false
ncats.io,"Department of Health and Human Services",200,"https://ncats.nih.gov/",false,"null",false
nci-fyi.org,"Department of Health and Human Services",401,"https://nci-fyi.org/robots.txt",false,"null",false
ncands.net,"Department of Health and Human Services",200,"https://ncands.acf.hhs.gov/Account/Login?ReturnUrl=%2F",false,"null",false
nih.com,"Department of Health and Human Services",500,"null",false,"null",false
medlneplus.info,"Department of Health and Human Services",500,"null",false,"null",false
nihseniorhealth.com,"Department of Health and Human Services",500,"null",false,"null",false
nhlbiwgs.org,"Department of Health and Human Services",200,"https://topmed.nhlbi.nih.gov/robots.txt",true,"null",true
nihseniorhealth.info,"Department of Health and Human Services",500,"null",false,"null",false
nihseniorhealth.biz,"Department of Health and Human Services",500,"null",false,"null",false
nihseniorhealth.net,"Department of Health and Human Services",500,"null",false,"null",false
nihseniorhealth.org,"Department of Health and Human Services",500,"null",false,"null",false
nlm.net,"Department of Health and Human Services",500,"null",false,"null",false
nlmgiftshop.com,"Department of Health and Human Services",500,"null",false,"null",false
nlm.org,"Department of Health and Human Services",500,"null",false,"null",false
nlmgiftshop.info,"Department of Health and Human Services",500,"null",false,"null",false
pccds-ln.org,"Department of Health and Human Services",500,"null",false,"null",false
pccqualitymonitoring.com,"Department of Health and Human Services",500,"null",false,"null",false
nlmgiftshop.net,"Department of Health and Human Services",500,"null",false,"null",false
phiresearchlab.org,"Department of Health and Human Services",500,"null",false,"null",false
phs-nurse.org,"Department of Health and Human Services",404,"http://phs-nurse.org/robots.txt",false,"null",false
presidentschallenge.org,"Department of Health and Human Services",404,"http://presidentschallenge.org/robots.txt",false,"null",false
proteincapture.org,"Department of Health and Human Services",500,"null",false,"null",false
psoppc.info,"Department of Health and Human Services",500,"null",false,"null",false
pubchem.biz,"Department of Health and Human Services",500,"null",false,"null",false
pcorcds-ln.org,"Department of Health and Human Services",500,"null",false,"null",false
pubchem.info,"Department of Health and Human Services",500,"null",false,"null",false
pubchem.us,"Department of Health and Human Services",500,"null",false,"null",false
pubmed-central.com,"Department of Health and Human Services",500,"null",false,"null",false
pubmed-central.info,"Department of Health and Human Services",500,"null",false,"null",false
pubmed-central.net,"Department of Health and Human Services",500,"null",false,"null",false
pubmed-central.org,"Department of Health and Human Services",500,"null",false,"null",false
pubmedcentral.info,"Department of Health and Human Services",500,"null",false,"null",false
pubmedcentral.us,"Department of Health and Human Services",500,"null",false,"null",false
qualitynet.org,"Department of Health and Human Services",200,"https://qualitynet.cms.gov/robots.txt",false,"null",false
scienceforum.sc,"Department of Health and Human Services",500,"null",false,"null",false
racwarehouse.org,"Department of Health and Human Services",404,"https://www.racwarehouse.org/robots.txt",false,"null",false
quehacerahora.org,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/espanol/",false,"null",false
ssbgportal.net,"Department of Health and Human Services",200,"https://ssbgportal.acf.hhs.gov/ErrorPage",false,"null",false
sisterstudy.org,"Department of Health and Human Services",200,"https://sisterstudy.niehs.nih.gov/English/index1.htm",false,"null",false
ncihub.org,"Department of Health and Human Services",500,"null",false,"null",false
thehearttruth.com,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
thehearttruth.net,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
thehearttruth.org,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false
uspreventiveservicestaskforce.org,"Department of Health and Human Services",200,"https://www.uspreventiveservicestaskforce.org/robots.txt",true,"null",true
vetmed.wiki,"Department of Health and Human Services",500,"null",false,"null",false
vetmedinfo.net,"Department of Health and Human Services",500,"null",false,"null",false
vaccinefinder.org,"Department of Health and Human Services",200,"https://www.vaccines.gov/robots.txt",true,"null",true
thesisterstudy.org,"Department of Health and Human Services",200,"https://sisterstudy.niehs.nih.gov/English/index1.htm",false,"null",false
cyberstorm8.com,"Department of Homeland Security",500,"null",false,"null",false
cdmdashboard.com,"Department of Homeland Security",500,"null",false,"null",false
acinet.org,"Department of Labor",403,"https://www.careeronestop.org/Toolkit/ACINet.aspx",false,"null",false
worklife4you.com,"Department of Health and Human Services",200,"https://www.worklife4you.com/index.html",false,"null",false
alx.org,"Department of Labor",403,"https://www.careeronestop.org/Credentials/default.aspx",false,"null",false
capeyouth.org,"Department of Labor",200,"https://capeyouth.org/robots.txt",true,"null",false
bonds4jobs.com,"Department of Labor",200,"https://bonds4jobs.com/robots.txt",true,"null",true
epolicyworks.org,"Department of Labor",404,"http://epolicyworks.org/robots.txt",false,"null",false
protectivedns.net,"Department of Homeland Security",500,"null",false,"null",false
jcmarketplace.com,"Department of Labor",200,"http://jcmarketplace.com/robots.txt",true,"https://jcmarketplace.com/sitemap_index.xml",true
inclusiveapprenticeship.org,"Department of Labor",200,"https://www.dol.gov/agencies/odep/program-areas/apprenticeship/pia",false,"null",false
jcsuccess.org,"Department of Labor",401,"https://jcsuccess.org/robots.txt",false,"null",false
euusosh.org,"Department of Labor",200,"https://www.euusosh.org/robots.txt",true,"null",true
jctalentworks.com ,"Department of Labor",500,"null",false,"null",false
joinjobcorps.com,"Department of Labor",500,"null",false,"null",false
oahpmdata.net,"Department of Health and Human Services",500,"null",false,"null",false
mynextmove.org ,"Department of Labor",500,"null",false,"null",false
neapmap.com,"Department of Labor",200,"http://neapmap.com/robots.txt",true,"https://neapmap.com/sitemap_index.xml",true
onetcenter.org,"Department of Labor",200,"https://www.onetcenter.org/robots.txt",true,"null",true
servicelocator.org,"Department of Labor",200,"https://www.servicelocator.org/robots.txt",true,"null",true
peatworks.org,"Department of Labor",200,"https://www.peatworks.org/robots.txt",true,"https://www.peatworks.org/sitemap_index.xml",true
